M06_DTSAIDA,M06_ID_A76,M06_VEIC_PLACA,A76_DESC,M06_ID,DETALHE 2,M06_ID_CLIENTE,A00_NOME,A00_FANTASIA,E02_LIVRE,E02_DESC,E01_DESC,E02_REF,E02_PESO_LIQ,Soma de M07_QTD,M07_PRECO,VOLUME 2,FATURAMENTO BRUTO 2,DESCONTO,PREÇO FINAL,FATURAMENTO LÍQUIDO 2,A70_DESC,A00_END_BAI,A02_DESC,A14_CODIGO,DESCRIÇÃO_ROTA,A00_ID_VEND,NOME VENDEDOR,A00_ID_VEND_2,NOME SUPERVISOR,A76_ID_EMP,_01_FANTASIA
2025-03-19 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,106872,VEN-DATA ENTREGA: 19/03/2025,10756,MATEUS SUPERMERCADOS S.A.,MATEUS - HENRIQUE JORGE,188125,GAR IOGURTE SALADA DE FRUTAS VALE MILK 170G,IOGURTE,IOG GAR S/FRUT 170G,"0,17","30,00","R$ 2,00","5,10","R$ 60,00","0,00%","R$ 2,00","R$ 60,00",40 dias Boleto,DOM LUSTOSA,FORTALEZA,349,L81 - AS - MATEUS,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-03-19 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,106872,VEN-DATA ENTREGA: 19/03/2025,10756,MATEUS SUPERMERCADOS S.A.,MATEUS - HENRIQUE JORGE,188165,GAR IOGURTE SALADA DE FRUTAS VALE MILK 900G,IOGURTE,IOG GAR S/FRUT 900G,"0,90","36,00","R$ 7,25","32,40","R$ 261,00","0,00%","R$ 7,25","R$ 261,00",40 dias Boleto,DOM LUSTOSA,FORTALEZA,349,L81 - AS - MATEUS,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-03-19 00:00:00,38,OSH4598,LJ 81 - (VEN) Venda NF,106874,VEN-DATA ENTREGA: 19/03/2025,10758,MATEUS SUPERMERCADOS S.A.,MATEUS - MARANGUAPE,138070,BEBIDA LACTEA DE MORANGO VALE MILK 900G,BEBIDA LACTEA,BL SC MOR 900G,"0,90","144,00","R$ 3,30","129,60","R$ 475,20","0,00%","R$ 3,30","R$ 475,20",40 dias Boleto,TANGUEIRA,MARANGUAPE,349,L81 - AS - MATEUS,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-03-19 00:00:00,38,OSH4598,LJ 81 - (VEN) Venda NF,106874,VEN-DATA ENTREGA: 19/03/2025,10758,MATEUS SUPERMERCADOS S.A.,MATEUS - MARANGUAPE,177001,COALHADA INTEGRAL VALE MILK 140G,COALHADA,COALHADA INT 140G,"0,14","60,00","R$ 2,30","8,40","R$ 138,00","0,00%","R$ 2,30","R$ 138,00",40 dias Boleto,TANGUEIRA,MARANGUAPE,349,L81 - AS - MATEUS,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-03-19 00:00:00,38,OSH4598,LJ 81 - (VEN) Venda NF,106874,VEN-DATA ENTREGA: 19/03/2025,10758,MATEUS SUPERMERCADOS S.A.,MATEUS - MARANGUAPE,177201,COALHADA DESNATADA VALE MILK 140G,COALHADA,COALHADA DESN 140G,"0,14","12,00","R$ 2,30","1,68","R$ 27,60","0,00%","R$ 2,30","R$ 27,60",40 dias Boleto,TANGUEIRA,MARANGUAPE,349,L81 - AS - MATEUS,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-03-19 00:00:00,38,OSH4598,LJ 81 - (VEN) Venda NF,106874,VEN-DATA ENTREGA: 19/03/2025,10758,MATEUS SUPERMERCADOS S.A.,MATEUS - MARANGUAPE,187001,IOGURTE NATURAL INTEGRAL VALE MILK 150G,IOGURTE,IOG NAT INT 150G,"0,15","144,00","R$ 2,50","21,60","R$ 360,00","0,00%","R$ 2,50","R$ 360,00",40 dias Boleto,TANGUEIRA,MARANGUAPE,349,L81 - AS - MATEUS,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-03-19 00:00:00,38,OSH4598,LJ 81 - (VEN) Venda NF,106874,VEN-DATA ENTREGA: 19/03/2025,10758,MATEUS SUPERMERCADOS S.A.,MATEUS - MARANGUAPE,188025,GAR IOGURTE MORANGO VALE MILK 170G,IOGURTE,IOG GAR MOR 170G,"0,17","60,00","R$ 2,00","10,20","R$ 120,00","0,00%","R$ 2,00","R$ 120,00",40 dias Boleto,TANGUEIRA,MARANGUAPE,349,L81 - AS - MATEUS,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-03-19 00:00:00,38,OSH4598,LJ 81 - (VEN) Venda NF,106874,VEN-DATA ENTREGA: 19/03/2025,10758,MATEUS SUPERMERCADOS S.A.,MATEUS - MARANGUAPE,188065,GAR IOGURTE MORANGO VALE MILK 900G,IOGURTE,IOG GAR MOR 900G,"0,90","84,00","R$ 7,25","75,60","R$ 609,00","0,00%","R$ 7,25","R$ 609,00",40 dias Boleto,TANGUEIRA,MARANGUAPE,349,L81 - AS - MATEUS,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-03-19 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,106875,VEN-DATA ENTREGA: 19/03/2025,11733,MATEUS SUPERMERCADOS S.A.,MATEUS - JOSE WALTER,138070,BEBIDA LACTEA DE MORANGO VALE MILK 900G,BEBIDA LACTEA,BL SC MOR 900G,"0,90","192,00","R$ 3,30","172,80","R$ 633,60","0,00%","R$ 3,30","R$ 633,60",40 dias Boleto,BARROSO,FORTALEZA,349,L81 - AS - MATEUS,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-03-19 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,106875,VEN-DATA ENTREGA: 19/03/2025,11733,MATEUS SUPERMERCADOS S.A.,MATEUS - JOSE WALTER,168054,BEBIDA LACTEA  BANDEJA MORANGO VALEMILK 540G,BEBIDA LACTEA,BL BDJ MOR 540G,"0,54","200,00","R$ 3,20","108,00","R$ 640,00","0,00%","R$ 3,20","R$ 640,00",40 dias Boleto,BARROSO,FORTALEZA,349,L81 - AS - MATEUS,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-03-19 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,106875,VEN-DATA ENTREGA: 19/03/2025,11733,MATEUS SUPERMERCADOS S.A.,MATEUS - JOSE WALTER,168454,BEBIDA LACTEA BANDEJA MOR/SF VALEMILK 540G,BEBIDA LACTEA,BL BDJ S/FRUT 540G,"0,54","130,00","R$ 3,20","70,20","R$ 416,00","0,00%","R$ 3,20","R$ 416,00",40 dias Boleto,BARROSO,FORTALEZA,349,L81 - AS - MATEUS,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-03-19 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,106875,VEN-DATA ENTREGA: 19/03/2025,11733,MATEUS SUPERMERCADOS S.A.,MATEUS - JOSE WALTER,177201,COALHADA DESNATADA VALE MILK 140G,COALHADA,COALHADA DESN 140G,"0,14","36,00","R$ 2,30","5,04","R$ 82,80","0,00%","R$ 2,30","R$ 82,80",40 dias Boleto,BARROSO,FORTALEZA,349,L81 - AS - MATEUS,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-03-19 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,106875,VEN-DATA ENTREGA: 19/03/2025,11733,MATEUS SUPERMERCADOS S.A.,MATEUS - JOSE WALTER,187001,IOGURTE NATURAL INTEGRAL VALE MILK 150G,IOGURTE,IOG NAT INT 150G,"0,15","72,00","R$ 2,50","10,80","R$ 180,00","0,00%","R$ 2,50","R$ 180,00",40 dias Boleto,BARROSO,FORTALEZA,349,L81 - AS - MATEUS,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-03-19 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,106875,VEN-DATA ENTREGA: 19/03/2025,11733,MATEUS SUPERMERCADOS S.A.,MATEUS - JOSE WALTER,187201,IOGURTE NATURAL DESNATADO VALE MILK 150G,IOGURTE,IOG NAT DESN 150G,"0,15","24,00","R$ 2,50","3,60","R$ 60,00","0,00%","R$ 2,50","R$ 60,00",40 dias Boleto,BARROSO,FORTALEZA,349,L81 - AS - MATEUS,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-03-19 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,106875,VEN-DATA ENTREGA: 19/03/2025,11733,MATEUS SUPERMERCADOS S.A.,MATEUS - JOSE WALTER,188025,GAR IOGURTE MORANGO VALE MILK 170G,IOGURTE,IOG GAR MOR 170G,"0,17","30,00","R$ 2,00","5,10","R$ 60,00","0,00%","R$ 2,00","R$ 60,00",40 dias Boleto,BARROSO,FORTALEZA,349,L81 - AS - MATEUS,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-03-19 00:00:00,38,NNK0323,LJ 81 - (VEN) Venda NF,106875,VEN-DATA ENTREGA: 19/03/2025,11733,MATEUS SUPERMERCADOS S.A.,MATEUS - JOSE WALTER,188125,GAR IOGURTE SALADA DE FRUTAS VALE MILK 170G,IOGURTE,IOG GAR S/FRUT 170G,"0,17","30,00","R$ 2,00","5,10","R$ 60,00","0,00%","R$ 2,00","R$ 60,00",40 dias Boleto,BARROSO,FORTALEZA,349,L81 - AS - MATEUS,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-03-19 00:00:00,38,PNP4654,LJ 81 - (VEN) Venda NF,106876,VEN-DATA ENTREGA: 19/03/2025,11622,MATEUS SUPERMERCADOS S.A,MATEUS - CAUCAIA,177001,COALHADA INTEGRAL VALE MILK 140G,COALHADA,COALHADA INT 140G,"0,14","60,00","R$ 2,30","8,40","R$ 138,00","0,00%","R$ 2,30","R$ 138,00",40 dias Boleto,PARQUE GUADALAJARA (JUREMA),CAUCAIA,349,L81 - AS - MATEUS,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-03-19 00:00:00,38,PNP4654,LJ 81 - (VEN) Venda NF,106876,VEN-DATA ENTREGA: 19/03/2025,11622,MATEUS SUPERMERCADOS S.A,MATEUS - CAUCAIA,177201,COALHADA DESNATADA VALE MILK 140G,COALHADA,COALHADA DESN 140G,"0,14","24,00","R$ 2,30","3,36","R$ 55,20","0,00%","R$ 2,30","R$ 55,20",40 dias Boleto,PARQUE GUADALAJARA (JUREMA),CAUCAIA,349,L81 - AS - MATEUS,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-03-19 00:00:00,38,PNP4654,LJ 81 - (VEN) Venda NF,106876,VEN-DATA ENTREGA: 19/03/2025,11622,MATEUS SUPERMERCADOS S.A,MATEUS - CAUCAIA,187001,IOGURTE NATURAL INTEGRAL VALE MILK 150G,IOGURTE,IOG NAT INT 150G,"0,15","72,00","R$ 2,50","10,80","R$ 180,00","0,00%","R$ 2,50","R$ 180,00",40 dias Boleto,PARQUE GUADALAJARA (JUREMA),CAUCAIA,349,L81 - AS - MATEUS,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-03-19 00:00:00,38,PNP4654,LJ 81 - (VEN) Venda NF,106876,VEN-DATA ENTREGA: 19/03/2025,11622,MATEUS SUPERMERCADOS S.A,MATEUS - CAUCAIA,188165,GAR IOGURTE SALADA DE FRUTAS VALE MILK 900G,IOGURTE,IOG GAR S/FRUT 900G,"0,90","4,00","R$ 7,25","3,60","R$ 29,00","0,00%","R$ 7,25","R$ 29,00",40 dias Boleto,PARQUE GUADALAJARA (JUREMA),CAUCAIA,349,L81 - AS - MATEUS,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-03-19 00:00:00,38,PNQ3270,LJ 81 - (VEN) Venda NF,106992,VEN-DATA ENTREGA: 19/03/2025,10748,MANOEL MOISES SILVEIRA NETO,MERC & FRIGORIFICO O MENOR PREÇO,138070,BEBIDA LACTEA DE MORANGO VALE MILK 900G,BEBIDA LACTEA,BL SC MOR 900G,"0,90","6,00","R$ 4,10","5,40","R$ 24,60","5,00%","R$ 3,90","R$ 23,37",21 dias Boleto,PRAIA DO FUTURO II,FORTALEZA,151,L81 - PEQUENO VAREJO 6,11889,MARCIO CAVALCANTE SOARES,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-19 00:00:00,38,PNQ3270,LJ 81 - (VEN) Venda NF,106992,VEN-DATA ENTREGA: 19/03/2025,10748,MANOEL MOISES SILVEIRA NETO,MERC & FRIGORIFICO O MENOR PREÇO,138170,BEBIDA LACTEA DE SALADA DE FRUTA VALE MILK 900G,BEBIDA LACTEA,BL SC S/FRUT 900G,"0,90","4,00","R$ 4,10","3,60","R$ 16,40","5,00%","R$ 3,90","R$ 15,58",21 dias Boleto,PRAIA DO FUTURO II,FORTALEZA,151,L81 - PEQUENO VAREJO 6,11889,MARCIO CAVALCANTE SOARES,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-19 00:00:00,38,PNQ3270,LJ 81 - (VEN) Venda NF,106992,VEN-DATA ENTREGA: 19/03/2025,10748,MANOEL MOISES SILVEIRA NETO,MERC & FRIGORIFICO O MENOR PREÇO,138365,BEBIDA LACTEA DE GOIABA VALE MILK 900G,BEBIDA LACTEA,BL SC GOIA 900G,"0,90","4,00","R$ 4,10","3,60","R$ 16,40","5,00%","R$ 3,90","R$ 15,58",21 dias Boleto,PRAIA DO FUTURO II,FORTALEZA,151,L81 - PEQUENO VAREJO 6,11889,MARCIO CAVALCANTE SOARES,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-19 00:00:00,38,PNQ3270,LJ 81 - (VEN) Venda NF,106992,VEN-DATA ENTREGA: 19/03/2025,10748,MANOEL MOISES SILVEIRA NETO,MERC & FRIGORIFICO O MENOR PREÇO,152030,REQUEIJAO TRAD VALE MILK 200G,REQUEIJAO,RQ TRAD 200G,"0,20","5,00","R$ 6,60","1,00","R$ 33,00","5,00%","R$ 6,27","R$ 31,35",21 dias Boleto,PRAIA DO FUTURO II,FORTALEZA,151,L81 - PEQUENO VAREJO 6,11889,MARCIO CAVALCANTE SOARES,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-19 00:00:00,38,PNQ3270,LJ 81 - (VEN) Venda NF,106992,VEN-DATA ENTREGA: 19/03/2025,10748,MANOEL MOISES SILVEIRA NETO,MERC & FRIGORIFICO O MENOR PREÇO,154520,DOCE DE LEITE VALE MILK 400G,DOCE DE LEITE,DOCE DE LEITE 400G,"0,40","6,00","R$ 8,30","2,40","R$ 49,80","5,00%","R$ 7,89","R$ 47,31",21 dias Boleto,PRAIA DO FUTURO II,FORTALEZA,151,L81 - PEQUENO VAREJO 6,11889,MARCIO CAVALCANTE SOARES,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-19 00:00:00,38,PNQ3270,LJ 81 - (VEN) Venda NF,106992,VEN-DATA ENTREGA: 19/03/2025,10748,MANOEL MOISES SILVEIRA NETO,MERC & FRIGORIFICO O MENOR PREÇO,168054,BEBIDA LACTEA  BANDEJA MORANGO VALEMILK 540G,BEBIDA LACTEA,BL BDJ MOR 540G,"0,54","6,00","R$ 4,50","3,24","R$ 27,00","5,00%","R$ 4,28","R$ 25,65",21 dias Boleto,PRAIA DO FUTURO II,FORTALEZA,151,L81 - PEQUENO VAREJO 6,11889,MARCIO CAVALCANTE SOARES,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-19 00:00:00,38,PNQ3270,LJ 81 - (VEN) Venda NF,106992,VEN-DATA ENTREGA: 19/03/2025,10748,MANOEL MOISES SILVEIRA NETO,MERC & FRIGORIFICO O MENOR PREÇO,168454,BEBIDA LACTEA BANDEJA MOR/SF VALEMILK 540G,BEBIDA LACTEA,BL BDJ S/FRUT 540G,"0,54","2,00","R$ 4,50","1,08","R$ 9,00","5,00%","R$ 4,28","R$ 8,55",21 dias Boleto,PRAIA DO FUTURO II,FORTALEZA,151,L81 - PEQUENO VAREJO 6,11889,MARCIO CAVALCANTE SOARES,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-19 00:00:00,38,PNQ3270,LJ 81 - (VEN) Venda NF,106992,VEN-DATA ENTREGA: 19/03/2025,10748,MANOEL MOISES SILVEIRA NETO,MERC & FRIGORIFICO O MENOR PREÇO,187001,IOGURTE NATURAL INTEGRAL VALE MILK 150G,IOGURTE,IOG NAT INT 150G,"0,15","6,00","R$ 2,65","0,90","R$ 15,90","5,00%","R$ 2,52","R$ 15,11",21 dias Boleto,PRAIA DO FUTURO II,FORTALEZA,151,L81 - PEQUENO VAREJO 6,11889,MARCIO CAVALCANTE SOARES,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-19 00:00:00,38,PNQ3270,LJ 81 - (VEN) Venda NF,106992,VEN-DATA ENTREGA: 19/03/2025,10748,MANOEL MOISES SILVEIRA NETO,MERC & FRIGORIFICO O MENOR PREÇO,187301,IOGURTE BICAMADA MORANGO VALE MILK 130G,IOGURTE,IOG BICAMADA MOR 130G,"0,13","6,00","R$ 2,55","0,78","R$ 15,30","5,00%","R$ 2,42","R$ 14,54",21 dias Boleto,PRAIA DO FUTURO II,FORTALEZA,151,L81 - PEQUENO VAREJO 6,11889,MARCIO CAVALCANTE SOARES,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-19 00:00:00,38,PNQ3270,LJ 81 - (VEN) Venda NF,107003,VEN-DATA ENTREGA: 19/03/2025,455,M S VIANA MELO ME,SUPERMERCADO BISTECAO,138070,BEBIDA LACTEA DE MORANGO VALE MILK 900G,BEBIDA LACTEA,BL SC MOR 900G,"0,90","12,00","R$ 3,90","10,80","R$ 46,80","0,00%","R$ 3,90","R$ 46,80",21 dias Boleto,Henrique Jorge,FORTALEZA,110,L81 - AUTO SERVICO 2,11901,MARCIO RENNE GOMES SANDERS,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-19 00:00:00,38,PNQ3270,LJ 81 - (VEN) Venda NF,107003,VEN-DATA ENTREGA: 19/03/2025,455,M S VIANA MELO ME,SUPERMERCADO BISTECAO,138170,BEBIDA LACTEA DE SALADA DE FRUTA VALE MILK 900G,BEBIDA LACTEA,BL SC S/FRUT 900G,"0,90","12,00","R$ 3,90","10,80","R$ 46,80","0,00%","R$ 3,90","R$ 46,80",21 dias Boleto,Henrique Jorge,FORTALEZA,110,L81 - AUTO SERVICO 2,11901,MARCIO RENNE GOMES SANDERS,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-19 00:00:00,38,PNQ3270,LJ 81 - (VEN) Venda NF,107003,VEN-DATA ENTREGA: 19/03/2025,455,M S VIANA MELO ME,SUPERMERCADO BISTECAO,138365,BEBIDA LACTEA DE GOIABA VALE MILK 900G,BEBIDA LACTEA,BL SC GOIA 900G,"0,90","6,00","R$ 3,90","5,40","R$ 23,40","0,00%","R$ 3,90","R$ 23,40",21 dias Boleto,Henrique Jorge,FORTALEZA,110,L81 - AUTO SERVICO 2,11901,MARCIO RENNE GOMES SANDERS,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-19 00:00:00,38,PNQ3270,LJ 81 - (VEN) Venda NF,107003,VEN-DATA ENTREGA: 19/03/2025,455,M S VIANA MELO ME,SUPERMERCADO BISTECAO,138465,BEBIDA LACTEA DE GRAVIOLA VALE MILK 900G,BEBIDA LACTEA,BL SC GRAV 900G,"0,90","6,00","R$ 3,90","5,40","R$ 23,40","0,00%","R$ 3,90","R$ 23,40",21 dias Boleto,Henrique Jorge,FORTALEZA,110,L81 - AUTO SERVICO 2,11901,MARCIO RENNE GOMES SANDERS,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-19 00:00:00,38,PNQ3270,LJ 81 - (VEN) Venda NF,107003,VEN-DATA ENTREGA: 19/03/2025,455,M S VIANA MELO ME,SUPERMERCADO BISTECAO,152030,REQUEIJAO TRAD VALE MILK 200G,REQUEIJAO,RQ TRAD 200G,"0,20","48,00","R$ 6,40","9,60","R$ 307,20","0,00%","R$ 6,40","R$ 307,20",21 dias Boleto,Henrique Jorge,FORTALEZA,110,L81 - AUTO SERVICO 2,11901,MARCIO RENNE GOMES SANDERS,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-19 00:00:00,38,PNQ3270,LJ 81 - (VEN) Venda NF,107003,VEN-DATA ENTREGA: 19/03/2025,455,M S VIANA MELO ME,SUPERMERCADO BISTECAO,152050,REQUEIJAO TRAD VALE MILK 400G,REQUEIJAO,RQ TRAD 400G,"0,40","36,00","R$ 10,60","14,40","R$ 381,60","0,00%","R$ 10,60","R$ 381,60",21 dias Boleto,Henrique Jorge,FORTALEZA,110,L81 - AUTO SERVICO 2,11901,MARCIO RENNE GOMES SANDERS,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-19 00:00:00,38,PNQ3270,LJ 81 - (VEN) Venda NF,107003,VEN-DATA ENTREGA: 19/03/2025,455,M S VIANA MELO ME,SUPERMERCADO BISTECAO,152130,REQUEIJAO LIGHT VALE MILK 200G,REQUEIJAO,RQ LIGHT 200G,"0,20","24,00","R$ 6,40","4,80","R$ 153,60","0,00%","R$ 6,40","R$ 153,60",21 dias Boleto,Henrique Jorge,FORTALEZA,110,L81 - AUTO SERVICO 2,11901,MARCIO RENNE GOMES SANDERS,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-19 00:00:00,38,PNQ3270,LJ 81 - (VEN) Venda NF,107003,VEN-DATA ENTREGA: 19/03/2025,455,M S VIANA MELO ME,SUPERMERCADO BISTECAO,152150,REQUEIJAO LIGHT VALE MILK 400G,REQUEIJAO,RQ LIGHT 400G,"0,40","24,00","R$ 10,60","9,60","R$ 254,40","0,00%","R$ 10,60","R$ 254,40",21 dias Boleto,Henrique Jorge,FORTALEZA,110,L81 - AUTO SERVICO 2,11901,MARCIO RENNE GOMES SANDERS,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-19 00:00:00,38,PNQ3270,LJ 81 - (VEN) Venda NF,107003,VEN-DATA ENTREGA: 19/03/2025,455,M S VIANA MELO ME,SUPERMERCADO BISTECAO,152530,MANTEIGA VALE MILK 200G,MANTEIGA,MANTEIGA 200G,"0,20","12,00","R$ 9,70","2,40","R$ 116,40","0,00%","R$ 9,70","R$ 116,40",21 dias Boleto,Henrique Jorge,FORTALEZA,110,L81 - AUTO SERVICO 2,11901,MARCIO RENNE GOMES SANDERS,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-19 00:00:00,38,PNQ3270,LJ 81 - (VEN) Venda NF,107003,VEN-DATA ENTREGA: 19/03/2025,455,M S VIANA MELO ME,SUPERMERCADO BISTECAO,152545,MANTEIGA VALE MILK 500G,MANTEIGA,MANTEIGA 500G,"0,50","6,00","R$ 21,00","3,00","R$ 126,00","0,00%","R$ 21,00","R$ 126,00",21 dias Boleto,Henrique Jorge,FORTALEZA,110,L81 - AUTO SERVICO 2,11901,MARCIO RENNE GOMES SANDERS,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-19 00:00:00,38,PNQ3270,LJ 81 - (VEN) Venda NF,107003,VEN-DATA ENTREGA: 19/03/2025,455,M S VIANA MELO ME,SUPERMERCADO BISTECAO,153035,NATA COM SAL VALE MILK 200G,MANTEIGA,NATA COM SAL 200G,"0,20","6,00","R$ 6,90","1,20","R$ 41,40","0,00%","R$ 6,90","R$ 41,40",21 dias Boleto,Henrique Jorge,FORTALEZA,110,L81 - AUTO SERVICO 2,11901,MARCIO RENNE GOMES SANDERS,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-19 00:00:00,38,PNQ3270,LJ 81 - (VEN) Venda NF,107003,VEN-DATA ENTREGA: 19/03/2025,455,M S VIANA MELO ME,SUPERMERCADO BISTECAO,154520,DOCE DE LEITE VALE MILK 400G,DOCE DE LEITE,DOCE DE LEITE 400G,"0,40","24,00","R$ 8,10","9,60","R$ 194,40","0,00%","R$ 8,10","R$ 194,40",21 dias Boleto,Henrique Jorge,FORTALEZA,110,L81 - AUTO SERVICO 2,11901,MARCIO RENNE GOMES SANDERS,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-19 00:00:00,38,PNQ3270,LJ 81 - (VEN) Venda NF,107003,VEN-DATA ENTREGA: 19/03/2025,455,M S VIANA MELO ME,SUPERMERCADO BISTECAO,168454,BEBIDA LACTEA BANDEJA MOR/SF VALEMILK 540G,BEBIDA LACTEA,BL BDJ S/FRUT 540G,"0,54","10,00","R$ 4,40","5,40","R$ 44,00","0,00%","R$ 4,40","R$ 44,00",21 dias Boleto,Henrique Jorge,FORTALEZA,110,L81 - AUTO SERVICO 2,11901,MARCIO RENNE GOMES SANDERS,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-03-19 00:00:00,38,PNQ3270,LJ 81 - (VEN) Venda NF,107003,VEN-DATA ENTREGA: 19/03/2025,455,M S VIANA MELO ME,SUPERMERCADO BISTECAO,177001,COALHADA INTEGRAL VALE MILK 140G,COALHADA,COALHADA INT 140G,"0,14","12,00","R$ 2,50","1,68","R$ 30,00","0,00%","R$ 2,50","R$ 30,00",21 dias Boleto,Henrique Jorge,FORTALEZA,110,L81 - AUTO SERVICO 2,11901,MARCIO RENNE GOMES SANDERS,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
